,log2FC
729582,1.4597066262659841
107985074,1.4582711731071765
196383,1.4577288262065933
28727,1.4574362270038876
1462,1.4556722921959384
64180,1.454960192618763
28503,1.4546548211043193
27040,1.4546057917992279
2353,1.4534176116708792
100033818,1.4518495933323186
107984851,1.4507883350471564
4620,1.4507299840871504
1508,1.4491642363111605
939,1.4483380129464374
59285,1.448004535426517
105372256,1.4468787238924805
84898,1.4456968675809492
3758,1.4455578899229193
100528017,1.4448564652366347
2529,1.4441161066619816
283710,1.4440421424780032
100129697,1.443738547844018
5069,1.4431813312056576
567,1.4413516565658053
256236,1.4410044953455907
28386,1.4408718852278546
203100,1.4397530243189145
9955,1.438849413114827
2674,1.4385869649660163
7294,1.438338494766624
645369,1.4381058957705384
4121,1.436981253686957
10865,1.4367967938073916
28723,1.4366040106034519
6954,1.4359670686433414
474354,1.4357972046406324
8522,1.434958576231777
3586,1.4338854345763377
4066,1.4335069713500284
10044,1.4323464961602506
4900,1.431256709175634
834,1.430863182935708
105378184,1.4308114753479173
401494,1.4298682622852148
23601,1.4298396017989132
7462,1.4294100111177572
28498,1.4292362391921078
28560,1.428919079742728
140885,1.4288395369653681
930,1.4285730267255339
4033,1.4284785233890318
54331,1.4276942741268792
28666,1.4268950389033612
7431,1.4249292796184019
81035,1.4237934547501556
5918,1.423020976568294
105374854,1.4228256520353046
101929010,1.421889037339787
25900,1.421335773491636
400499,1.4198878868759968
155006,1.4190060748583175
23166,1.4187406321390252
7980,1.4175531328433655
79895,1.4174811251884165
28518,1.4174661527385235
2948,1.416963561971654
5732,1.416694820201604
55959,1.4164716663984738
1545,1.4161433380729633
84329,1.415083183952616
5140,1.4148266043057518
50853,1.4142354264905483
131450,1.412874036999078
105374413,1.4117759213741323
9050,1.4115930480732377
105378286,1.4105469755914504
3356,1.4092712951895963
6563,1.4085392196465891
9423,1.406863108655668
9764,1.4068066467814004
7226,1.4064512666861582
132160,1.4054158983581981
342,1.4053879497560247
7145,1.404465741309405
100287364,1.4042661329206823
122402,1.403595171739501
285641,1.4034889423159798
10501,1.4033121705276868
348378,1.4025984732481147
170954,1.40223721653064
5376,1.40166880367215
1513,1.4014394987746304
23495,1.4006143113555942
676,1.4001360133330452
23157,1.3995577497103948
2946,1.3989571149547384
219855,1.3968493431113806
100861514,1.3968415251915793
107985688,1.396823030088969
51762,1.3964887138169608
6289,1.396467779130334
2628,1.3962742874266567
50856,1.3947341739726564
54988,1.3943236408921553
25953,1.3938363316920022
3773,1.3932154955577936
51177,1.393148313790844
132203,1.3928350991368905
23526,1.3922817969215817
3902,1.3915209758365368
100130950,1.3908647605228106
340152,1.3905618666710646
200315,1.3904276239299342
100874530,1.3902965010817905
64744,1.3900287877750053
3811,1.388394856547564
100128327,1.3883602120167475
6324,1.3878879524500132
100128081,1.3875640230571609
3809,1.3875084096656503
51171,1.386737645852329
100533181,1.3865976361339634
3604,1.38655047931144
8742,1.3854885317232037
391,1.384854237550571
4616,1.384525504085504
28731,1.3841098807763013
759,1.3840519459193166
2328,1.3833272823036271
10957,1.3813223588612846
22898,1.3800544685078595
127059,1.3791984037304275
28728,1.3790218045783647
11148,1.378914925627572
1758,1.3788824547817642
105375945,1.3786246363676669
4151,1.3780730879098657
344558,1.3775069112055194
28726,1.3773663090558157
23092,1.3770818804722342
203328,1.3770158841165845
28488,1.3765439562532604
1116,1.376203188388212
148581,1.3758080741026488
729993,1.3755471842749882
6757,1.3739730261918457
2185,1.3732063061694557
403244,1.3731536700572573
123,1.3725744988992776
1522,1.3725385019406993
9516,1.3724785453275192
1509,1.372438131870613
2996,1.3719667655907575
497189,1.3719541071280092
388630,1.3716424152337785
28732,1.3713754054293528
401563,1.3712598654652148
100462977,1.3709052614214816
3112,1.3707787335066488
100873924,1.3705886281625252
1435,1.3699695966157366
2771,1.3698039032085045
359845,1.3685513469996184
28451,1.3675789982397895
26157,1.3674914835336427
2242,1.3669875031866248
4125,1.3666811400091277
28749,1.3656669336389
6776,1.364297335680856
28646,1.3630569195239999
3598,1.3609790183127712
6373,1.3606667266235437
4143,1.3592605793143742
3570,1.359195905724894
105374855,1.357042946248609
101929639,1.3567535495553162
107985690,1.356032404685698
10107,1.355889519773749
10170,1.3546659523753863
102725101,1.3543143410282308
105373063,1.3538277467727426
1071,1.3532899921385093
64919,1.3530999724435482
4321,1.352619969655919
100505746,1.351614117740473
3087,1.3514495278827328
80274,1.3501953646696743
7791,1.349205931379915
629,1.3487569098310441
7363,1.3473540045251975
2896,1.3469793862974608
5141,1.3463885554039372
7762,1.3459411564447956
11248,1.3457064188390113
140597,1.345207682760892
100996631,1.3450330323482929
100847070,1.3448913394489197
169792,1.34470224226415
122011,1.344509387469913
28441,1.34405314219774
3762,1.3431544274796545
6386,1.341465248853833
28785,1.3407146840825779
7114,1.340596030394975
56978,1.3400332947029918
91523,1.3400315349285297
94235,1.3397623744890366
2838,1.3383018719868054
80258,1.3380732837946576
79413,1.3378268287933492
2151,1.3376925397759045
105371080,1.3365693789203643
29933,1.3365059195530993
5996,1.3362135383421334
221,1.3360044116713343
105378867,1.3357754481458795
728392,1.3352474748861614
128646,1.3352244958362136
6336,1.3335771506852676
2623,1.3331675696885585
1235,1.332540404004801
4094,1.3298676750045857
23031,1.3295146084556873
164118,1.328471368052123
9922,1.3274376784019957
28643,1.3272451802954954
27136,1.3272195864199585
10398,1.3253204409244557
161502,1.325102887497534
6007,1.3243076704628614
6403,1.3242161146638738
92745,1.3241053914201073
93492,1.3240887574696831
100505530,1.3235076414471487
144195,1.3217030964381529
28429,1.3204337795548922
4130,1.3192828251861357
6539,1.3191015542505307
6251,1.3188334890653426
84941,1.3184730858663833
221895,1.3184056157125754
1847,1.3180721076443076
2352,1.3166565756247057
51314,1.3137209882133352
439996,1.313189953134534
80832,1.313006644878195
3659,1.3129921545957828
727830,1.3127035652128414
27071,1.310922430166908
10894,1.3101349874335888
340348,1.3090755686847224
92304,1.308785892133205
678,1.3067384994505158
84166,1.3061008554657274
79713,1.3042504241089832
285195,1.3030495182441477
440738,1.3026254289477432
654,1.301764294170086
115992,1.3008202180588846
1958,1.300613971703923
53346,1.3001999283329724
442721,1.2997645047687807
100507472,1.29912632009664
51393,1.2990535044948484
5476,1.2988579221815861
28642,1.2986831469012332
100507419,1.2977245554620236
107984884,1.2967496989037677
10659,1.2950828054864498
114897,1.2950195703892673
58189,1.294638392119122
414260,1.2932492646780738
2259,1.2932066632832457
2252,1.2921588211677921
693183,1.2918993278246345
2766,1.291671764191567
28499,1.2914205777412748
130540,1.2909674545062995
200772,1.2888410109735875
144110,1.288813076412505
92799,1.2887192059501267
28798,1.2885886991697455
3240,1.2879529918347021
150771,1.287801639757391
57134,1.2863112287738998
102724036,1.2861627244835012
28737,1.2860856555648486
9586,1.285427069579388
6285,1.2849061113606526
105373331,1.2842403609180018
3044,1.2841648093676112
93978,1.281584860215116
100506776,1.281391005993001
6359,1.2811575923787994
124935,1.2803849937768046
54106,1.2795623465007884
116986,1.2793388785878417
654346,1.2790615846853859
140564,1.2782757273394667
100616438,1.2778884444478023
28385,1.2768728741945763
10071,1.2767826037736345
1471,1.2766042089022278
26301,1.2764569201175089
8578,1.2748306589481873
259197,1.2743753936870728
120776,1.2743078225919962
80256,1.274179068963445
55313,1.274029020164397
101928317,1.273866127876147
100033815,1.2733838610105077
53826,1.2728817449232048
5549,1.2725516995168675
5777,1.2717701445490608
79887,1.2706134834192309
25939,1.270397566970125
28685,1.2671658554429337
203111,1.2667321612261722
1901,1.2665898340853357
81794,1.2664807567450946
83442,1.2661234888497557
79368,1.2652130016948169
165186,1.2649579428048376
6398,1.2646558451195062
103752584,1.2638730626187504
11035,1.2638260615545045
221074,1.2637580983447796
1134,1.2635359240633495
654231,1.2631201349399719
23492,1.263066362993869
9582,1.2616943610787654
105371816,1.2605568223631058
57192,1.260534051127065
100131897,1.260335571164239
4794,1.2602355980371236
100033450,1.25983297594274
79931,1.2592993606978897
105376432,1.2591235676403976
102465508,1.2591097202355783
57732,1.2590134163401725
106144526,1.2586584487343688
140870,1.257618710177517
5176,1.2562703292977115
2559,1.2561474162586164
91752,1.254782195647036
5866,1.2543266826179895
10316,1.2539996441938448
3965,1.253957621971212
115207,1.2537218675906114
56911,1.2531149827318453
440131,1.2521668184702806
9033,1.2517149184389877
22821,1.2512849195728553
55244,1.2492366878045065
349136,1.2472259529999867
375686,1.2470812923399297
29126,1.2468663466379795
10410,1.2464712973247423
645202,1.2459962619620635
931,1.2458960290997405
7091,1.2446452886333343
105371532,1.2415232404115866
100133251,1.2411906181355743
1634,1.240361287826774
83881,1.2402176620370793
4314,1.240179609724449
9467,1.2398961482005735
90273,1.23954940446077
2303,1.2393418255717883
109729137,1.2392662166763575
28562,1.2391513573633266
57476,1.2391011138274406
10563,1.2387612000988844
221692,1.2385548387537995
3820,1.238504549442716
3497,1.2370551499504852
342618,1.2363634883515275
105378299,1.23615699334923
1493,1.23536604875014
606724,1.2349294397591057
146206,1.2338791353303904
1263,1.233639500229657
5273,1.2332448727856065
28564,1.2327763905891853
8740,1.2322854912209729
81558,1.2322490251944975
1305,1.2321974528742352
83937,1.2317933711842368
4067,1.2316107338389024
79585,1.2303365951766132
28712,1.230101027526868
222698,1.2299103484203746
3563,1.227802349037706
29949,1.2270990460353155
102724290,1.2260834092351405
10507,1.225862590929271
57419,1.225751205404439
432,1.2252955111127672
79772,1.2244588459974786
9934,1.224437939163466
440068,1.2242760456584945
105378116,1.2242088049007571
28583,1.2239180300102974
55589,1.2230271468140739
30817,1.222786185733792
23765,1.2227111934511985
23158,1.2223931960187695
847,1.2221637655637139
84203,1.2200453178581823
114827,1.2194115686446647
102465879,1.2191749975053137
6898,1.21859578490304
7052,1.218327631351782
894,1.2183108035545223
79865,1.217223707222752
7123,1.2166615433487449
338675,1.216371893659773
7499,1.215614314208735
90316,1.2155524760942085
9235,1.2150209106350562
55529,1.2145001078177318
4005,1.2141240398316882
51191,1.2138070168566442
23345,1.213133253453531
407021,1.2131027975971647
1612,1.2126235933510205
2775,1.2110576023457185
3433,1.2108730771797847
100507639,1.2106882905716905
26999,1.2096191457898176
4772,1.2083918519652652
286554,1.207917877153013
151306,1.2078111345054934
105371661,1.2074615283568442
910,1.2070386018378663
105373023,1.2069957735963153
2876,1.2067503391584058
29950,1.2066963372513504
30061,1.2065617591889222
7107,1.2065053652998454
6401,1.2054690603465676
286234,1.205148137141952
28635,1.204724621142291
10516,1.2046181964178189
6969,1.2042969673887283
147646,1.2038829766170498
727837,1.2032576580284704
85329,1.203136112851234
389206,1.202280772734261
79899,1.2005397200435821
100130451,1.2003554547027977
407013,1.1990368074093012
6005,1.1983263492276923
105377945,1.1981671893495696
283537,1.1978502737937307
286023,1.1967259288007148
50515,1.1950818591603092
79958,1.1942140948127644
28733,1.1935263794353257
100130311,1.1927267313618257
6533,1.192686969614769
105376878,1.1925867488788913
100131825,1.1923229122526244
140711,1.1917418694870392
1583,1.191395060202292
105371464,1.1905255912415904
391267,1.1897913816505374
342125,1.1897284034883624
1589,1.1895252520066357
693160,1.1891938995462186
6252,1.1883126146177654
5175,1.1881185296762666
442117,1.1880144751671167
9844,1.188006235130997
257313,1.1876686034704615
7903,1.18766197798403
100141515,1.187265195075816
2949,1.1863094252687283
80122,1.1861489500923534
1800,1.1861470530480593
56955,1.1852584259640493
105378281,1.1851252375727146
80008,1.1850629613504458
28745,1.184359122271628
5336,1.1840704313326125
91683,1.1839616199392395
80833,1.1834278341302849
391475,1.1832737068978643
5795,1.1832697045272056
134466,1.1821531543132773
79180,1.181608605374203
28443,1.1815417564546329
1469,1.1815252987454796
653486,1.1811620458347916
107985573,1.180913063258113
653619,1.1806148073317617
221662,1.1805848062246076
9971,1.1798284244484294
80739,1.1791436816203413
57622,1.1790965245852725
89,1.17812573764654
2812,1.1779141745586723
5971,1.1778284431170025
28752,1.1776977447919146
100131439,1.1754399893056666
10154,1.175237047393086
91319,1.175110405654154
4914,1.175090086178182
2534,1.1749701907904502
56344,1.174810049958599
9308,1.1743967203718375
113835,1.1743489049588502
23646,1.1735264899637272
28559,1.1734179478852667
401247,1.1732637259495369
5305,1.173169715343441
115761,1.1728361061356205
167681,1.1724079952622417
254956,1.1721467697063446
8764,1.1719924030605853
105378353,1.1709126744927678
100287216,1.1708231216798497
6303,1.1706039274831515
2206,1.1704696170532447
6623,1.1703712720046733
4065,1.16924286821431
155038,1.168342727574501
440400,1.168027962930081
4015,1.1678437844472889
25884,1.1677816812430937
112268426,1.1677226138129106
161003,1.167701208130421
2203,1.167487639933741
5621,1.166556194408411
107985033,1.1663360965465157
107985086,1.1662637291247635
391196,1.1662214972595817
112267907,1.1661607472237447
1356,1.1660825959014733
632,1.165857575609885
933,1.1658234174061226
285093,1.1657732311495366
2099,1.1655361583059491
103752587,1.1653686109523989
28591,1.1652463271404414
1880,1.1650891728198314
30011,1.1649381995519104
6822,1.1645633463288712
80325,1.164428881500534
393,1.1637713067701156
84417,1.163578381585714
285025,1.163156024523663
7103,1.1628918360303313
105370651,1.1627943485163132
8905,1.1622123091976295
131890,1.162154632583713
1154,1.1618232564619229
85479,1.160327128744198
23072,1.1600051384928118
100287029,1.1592453914189798
6494,1.1590595280857432
1776,1.1585065504492906
7102,1.1584892051164442
7424,1.1584129928944957
100132979,1.1572218144629325
57484,1.1564764657008944
6291,1.1560116594287588
4051,1.1554122895411005
26207,1.1547985942730357
84850,1.154478158789372
4607,1.1542713574076942
90485,1.1539214912761375
54810,1.1535008688213875
2829,1.1533083206149133
3142,1.153286138051568
101929269,1.1531265142251392
79901,1.1529333071410868
101928419,1.1523445458216797
94274,1.1520588330337445
5004,1.1509438161164276
3371,1.1506000675616228
27129,1.149976713113741
402778,1.1498340263920417
3176,1.1480541461592004
28716,1.1479080583490242
390010,1.1479046429543645
720,1.1477664177994367
3753,1.1475847808678323
2889,1.1473438205182802
101928055,1.146800794749554
2625,1.146187578359763
23643,1.1461619829641565
140883,1.1457443210433604
388323,1.1446313321490669
59352,1.1445438976676865
105372093,1.1441610829013609
10981,1.1434190045848949
407977,1.1429977189887373
105372261,1.1426608463983805
389177,1.142653494633715
9709,1.1424134349712762
56548,1.1419985551033802
116496,1.1413531099793364
101927051,1.140361432728854
2316,1.1399346997230033
10577,1.1396568512692404
3398,1.139628987928166
100507403,1.1395800074706157
5997,1.139468191567918
1117,1.1392548385103884
8549,1.139240259562313
28557,1.1376457323666962
101928034,1.1374886872112553
246778,1.136886101225771
100653515,1.1361325706280576
2619,1.1360846184386109
6037,1.1356304338568322
28721,1.1351822887954999
1806,1.134968692986055
721,1.1349222757072361
23150,1.1346585154740918
8013,1.13450630897192
101927096,1.134441327772345
4248,1.1343792759373112
64114,1.1342459006311998
